epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202113,2021-03-31,349,MA,Morros,2107100,city,198,1011.64929,3,9,1,0.0455,19572,False,False
202113,2021-03-31,321,MA,Nina Rodrigues,2107209,city,369,2520.14752,0,4,0,0.0108,14642,False,False
202113,2021-03-31,319,MA,Nova Colinas,2107258,city,302,5564.76875,1,5,0,0.0166,5427,False,False
202113,2021-03-31,312,MA,Nova Iorque,2107308,city,79,1687.31311,0,0,0,0.0,4682,False,False
202113,2021-03-31,335,MA,Nova Olinda do Maranhão,2107357,city,449,2129.98102,0,8,0,0.0178,21080,False,False
202113,2021-03-31,340,MA,Olho d'Água das Cunhãs,2107407,city,607,3103.11334,1,13,0,0.0214,19561,False,False
202113,2021-03-31,338,MA,Olinda Nova do Maranhão,2107456,city,401,2702.88487,6,9,0,0.0224,14836,False,False
202113,2021-03-31,363,MA,Paço do Lumiar,2107506,city,762,615.7725,2,121,2,0.1588,123747,False,False
202113,2021-03-31,329,MA,Palmeirândia,2107605,city,44,222.43567,0,7,0,0.1591,19781,False,False
202113,2021-03-31,326,MA,Paraibano,2107704,city,694,3231.0629,0,13,0,0.0187,21479,False,False
202113,2021-03-31,317,MA,Parnarama,2107803,city,877,2505.14168,0,7,0,0.008,35008,False,False
202113,2021-03-31,312,MA,Passagem Franca,2107902,city,1244,6500.49642,0,25,0,0.0201,19137,False,False
202113,2021-03-31,314,MA,Pastos Bons,2108009,city,671,3426.4413,0,7,0,0.0104,19583,False,False
202113,2021-03-31,336,MA,Paulino Neves,2108058,city,184,1138.19127,0,3,0,0.0163,16166,False,False
202113,2021-03-31,327,MA,Paulo Ramos,2108108,city,920,4367.22681,0,24,0,0.0261,21066,False,False
202113,2021-03-31,344,MA,Pedreiras,2108207,city,2375,6060.06481,0,46,0,0.0194,39191,False,False
202113,2021-03-31,330,MA,Pedro do Rosário,2108256,city,92,362.86188,0,6,0,0.0652,25354,False,False
202113,2021-03-31,334,MA,Penalva,2108306,city,422,1089.5665,0,9,0,0.0213,38731,False,False
202113,2021-03-31,331,MA,Peri Mirim,2108405,city,208,1449.98257,0,4,0,0.0192,14345,False,False
202113,2021-03-31,338,MA,Peritoró,2108454,city,381,1630.71392,4,7,0,0.0184,23364,False,False
202113,2021-03-31,334,MA,Pindaré-Mirim,2108504,city,875,2646.30274,15,21,0,0.024,33065,False,False
202113,2021-03-31,338,MA,Pinheiro,2108603,city,2656,3170.32121,1,53,0,0.02,83777,False,False
202113,2021-03-31,330,MA,Pio XII,2108702,city,1090,5098.46111,1,12,0,0.011,21379,False,False
202113,2021-03-31,334,MA,Pirapemas,2108801,city,349,1864.31624,4,8,0,0.0229,18720,False,False
202113,2021-03-31,321,MA,Poção de Pedras,2108900,city,1422,8081.84143,1,11,0,0.0077,17595,False,False
202113,2021-03-31,337,MA,Porto Franco,2109007,city,1375,5707.28873,0,36,0,0.0262,24092,False,False
202113,2021-03-31,330,MA,Porto Rico do Maranhão,2109056,city,221,3711.16709,0,4,0,0.0181,5955,False,False
202113,2021-03-31,341,MA,Presidente Dutra,2109106,city,1574,3276.70913,0,12,0,0.0076,48036,False,False
202113,2021-03-31,345,MA,Presidente Juscelino,2109205,city,46,358.31126,0,0,0,0.0,12838,False,False
202113,2021-03-31,336,MA,Presidente Médici,2109239,city,317,4483.73409,1,2,0,0.0063,7070,False,False
202113,2021-03-31,331,MA,Presidente Sarney,2109270,city,187,980.64922,0,10,0,0.0535,19069,False,False
202113,2021-03-31,329,MA,Presidente Vargas,2109304,city,160,1420.83296,0,2,0,0.0125,11261,False,False
202113,2021-03-31,321,MA,Primeira Cruz,2109403,city,58,375.86676,0,2,0,0.0345,15431,False,False
202113,2021-03-31,358,MA,Raposa,2109452,city,687,2203.54749,5,21,0,0.0306,31177,False,False
202113,2021-03-31,329,MA,Riachão,2109502,city,1428,7022.72057,10,17,0,0.0119,20334,False,False
202113,2021-03-31,327,MA,Ribamar Fiquene,2109551,city,321,4102.23642,5,13,0,0.0405,7825,False,False
202113,2021-03-31,348,MA,Rosário,2109601,city,411,955.94734,0,19,0,0.0462,42994,False,False
202113,2021-03-31,318,MA,Sambaíba,2109700,city,322,5670.01233,0,3,0,0.0093,5679,False,False
202113,2021-03-31,322,MA,Santa Filomena do Maranhão,2109759,city,50,638.89599,0,0,0,0.0,7826,False,False
202113,2021-03-31,333,MA,Santa Helena,2109809,city,1796,4227.57338,0,13,0,0.0072,42483,False,False
202113,2021-03-31,359,MA,Santa Inês,2109908,city,5841,6527.05919,51,115,5,0.0197,89489,False,False
202113,2021-03-31,335,MA,Santa Luzia,2110005,city,3984,5465.99531,7,50,0,0.0126,72887,False,False
202113,2021-03-31,332,MA,Santa Luzia do Paruá,2110039,city,728,2869.41784,13,7,1,0.0096,25371,False,False
202113,2021-03-31,328,MA,Santana do Maranhão,2110237,city,186,1372.99771,0,6,0,0.0323,13547,False,False
202113,2021-03-31,332,MA,Santa Quitéria do Maranhão,2110104,city,491,1905.75998,0,17,0,0.0346,25764,False,False
202113,2021-03-31,354,MA,Santa Rita,2110203,city,549,1433.49522,4,19,1,0.0346,38298,False,False
202113,2021-03-31,321,MA,Santo Amaro do Maranhão,2110278,city,165,1029.06324,3,4,0,0.0242,16034,False,False
202113,2021-03-31,328,MA,Santo Antônio dos Lopes,2110302,city,1068,7354.3589,5,10,0,0.0094,14522,False,False
202113,2021-03-31,359,MA,São Benedito do Rio Preto,2110401,city,1147,6128.11882,0,10,0,0.0087,18717,False,False
202113,2021-03-31,334,MA,São Bento,2110500,city,716,1570.03772,0,16,0,0.0223,45604,False,False
202113,2021-03-31,328,MA,São Bernardo,2110609,city,926,3230.195,0,14,0,0.0151,28667,False,False
202113,2021-03-31,320,MA,São Domingos do Azeitão,2110658,city,177,2385.44474,0,4,0,0.0226,7420,False,False
202113,2021-03-31,328,MA,São Domingos do Maranhão,2110708,city,1753,5098.30154,8,13,0,0.0074,34384,False,False
202113,2021-03-31,312,MA,São Félix de Balsas,2110807,city,228,4997.80798,2,1,0,0.0044,4562,False,False
202113,2021-03-31,342,MA,São Francisco do Brejão,2110856,city,446,3735.03057,0,1,0,0.0022,11941,False,False
202113,2021-03-31,334,MA,São Francisco do Maranhão,2110906,city,386,3159.2732,0,11,0,0.0285,12218,False,False
202113,2021-03-31,342,MA,São João Batista,2111003,city,159,768.07884,0,9,0,0.0566,20701,False,False
202113,2021-03-31,334,MA,São João do Carú,2111029,city,436,2761.76601,5,6,0,0.0138,15787,False,False
202113,2021-03-31,314,MA,São João do Paraíso,2111052,city,225,2010.18494,0,4,0,0.0178,11193,False,False
202113,2021-03-31,319,MA,São João do Soter,2111078,city,780,4183.42719,0,2,0,0.0026,18645,False,False
202113,2021-03-31,344,MA,São João dos Patos,2111102,city,1766,6793.35282,1,18,0,0.0102,25996,False,False
202113,2021-03-31,363,MA,São José de Ribamar,2111201,city,1861,1039.5022,0,183,2,0.0983,179028,False,False
202113,2021-03-31,321,MA,São José dos Basílios,2111250,city,517,6767.01571,0,2,0,0.0039,7640,False,False
202113,2021-03-31,377,MA,São Luís,2111300,city,33989,3064.90227,162,1647,10,0.0485,1108975,False,False
202113,2021-03-31,337,MA,São Luís Gonzaga do Maranhão,2111409,city,1077,5751.05463,2,11,0,0.0102,18727,False,False
202113,2021-03-31,338,MA,São Mateus do Maranhão,2111508,city,1488,3578.72965,3,27,0,0.0181,41579,False,False
202113,2021-03-31,330,MA,São Pedro da Água Branca,2111532,city,518,4067.53043,0,1,0,0.0019,12735,False,False
202113,2021-03-31,328,MA,São Pedro dos Crentes,2111573,city,309,6596.9257,0,2,0,0.0065,4684,False,False
202113,2021-03-31,324,MA,São Raimundo das Mangabeiras,2111607,city,1830,9641.72813,0,18,0,0.0098,18980,False,False
202113,2021-03-31,319,MA,São Raimundo do Doca Bezerra,2111631,city,94,1832.00156,0,2,0,0.0213,5131,False,False
202113,2021-03-31,312,MA,São Roberto,2111672,city,289,4256.88614,0,5,0,0.0173,6789,False,False
202113,2021-03-31,335,MA,São Vicente Ferrer,2111706,city,218,975.3915,0,1,0,0.0046,22350,False,False
202113,2021-03-31,335,MA,Satubinha,2111722,city,249,1766.45857,3,3,0,0.012,14096,False,False
202113,2021-03-31,328,MA,Senador Alexandre Costa,2111748,city,463,4128.76761,0,1,0,0.0022,11214,False,False
202113,2021-03-31,338,MA,Senador La Rocque,2111763,city,267,1900.35587,1,18,0,0.0674,14050,False,False
202113,2021-03-31,337,MA,Serrano do Maranhão,2111789,city,206,2000.19419,0,3,0,0.0146,10299,False,False
202113,2021-03-31,334,MA,Sítio Novo,2111805,city,1593,8772.02643,0,21,2,0.0132,18160,False,False
202113,2021-03-31,312,MA,Sucupira do Norte,2111904,city,173,1626.85725,0,4,0,0.0231,10634,False,False
202113,2021-03-31,312,MA,Sucupira do Riachão,2111953,city,196,3453.13601,0,2,0,0.0102,5676,False,False
202113,2021-03-31,317,MA,Tasso Fragoso,2112001,city,647,7539.03519,13,3,0,0.0046,8582,False,False
202113,2021-03-31,328,MA,Timbiras,2112100,city,499,1709.8996,0,23,0,0.0461,29183,False,False
202113,2021-03-31,362,MA,Timon,2112209,city,5702,3349.74328,10,234,5,0.041,170222,False,False
202113,2021-03-31,350,MA,Trizidela do Vale,2112233,city,816,3690.30391,6,17,0,0.0208,22112,False,False
202113,2021-03-31,318,MA,Tufilândia,2112274,city,214,3655.62009,0,5,0,0.0234,5854,False,False
202113,2021-03-31,349,MA,Tuntum,2112308,city,1606,3820.17127,0,8,0,0.005,42040,False,False
202113,2021-03-31,330,MA,Turiaçu,2112407,city,256,716.9061,0,4,0,0.0156,35709,False,False
202113,2021-03-31,329,MA,Turilândia,2112456,city,387,1496.0569,0,7,0,0.0181,25868,False,False
202113,2021-03-31,337,MA,Tutóia,2112506,city,1126,1895.68672,1,27,0,0.024,59398,False,False
202113,2021-03-31,358,MA,Urbano Santos,2112605,city,1715,5125.6762,0,16,0,0.0093,33459,False,False
202113,2021-03-31,349,MA,Vargem Grande,2112704,city,872,1525.32886,0,16,0,0.0183,57168,False,False
202113,2021-03-31,356,MA,Viana,2112803,city,307,583.10699,0,22,0,0.0717,52649,False,False
202113,2021-03-31,326,MA,Vila Nova dos Martírios,2112852,city,423,3110.75158,6,2,0,0.0047,13598,False,False
202113,2021-03-31,355,MA,Vitória do Mearim,2112902,city,1024,3116.15593,1,14,0,0.0137,32861,False,False
202113,2021-03-31,346,MA,Vitorino Freire,2113009,city,1942,6160.7766,0,44,0,0.0227,31522,False,False
202113,2021-03-31,354,MA,Zé Doca,2114007,city,4557,8770.88305,32,56,0,0.0123,51956,False,False
202113,2021-03-31,377,MA,,21,state,242401,3407.09342,824,6070,39,0.025,7114598,False,False
202113,2021-03-31,328,MG,Abadia dos Dourados,3100104,city,324,4624.60748,0,11,0,0.034,7006,False,False
202113,2021-03-31,354,MG,Abaeté,3100203,city,753,3238.70968,16,16,0,0.0212,23250,False,False
202113,2021-03-31,297,MG,Abre Campo,3100302,city,679,5050.58018,0,6,0,0.0088,13444,False,False
202113,2021-03-31,287,MG,Acaiaca,3100401,city,158,3955.9339,0,5,0,0.0316,3994,False,False
202113,2021-03-31,317,MG,Açucena,3100500,city,452,4824.93595,30,11,1,0.0243,9368,False,False
202113,2021-03-31,278,MG,Água Boa,3100609,city,302,2233.23227,0,6,0,0.0199,13523,False,False
202113,2021-03-31,306,MG,Água Comprida,3100708,city,121,6074.29719,1,4,0,0.0331,1992,False,False
202113,2021-03-31,287,MG,Aguanil,3100807,city,307,6789.0314,5,7,0,0.0228,4522,False,False
202113,2021-03-31,301,MG,Águas Formosas,3100906,city,688,3574.58305,23,21,1,0.0305,19247,False,False
202113,2021-03-31,316,MG,Águas Vermelhas,3101003,city,276,2029.561,0,4,0,0.0145,13599,False,False
202113,2021-03-31,332,MG,Aimorés,3101102,city,1484,5902.70872,26,36,0,0.0243,25141,False,False
202113,2021-03-31,278,MG,Aiuruoca,3101201,city,79,1321.95448,0,5,0,0.0633,5976,False,False
202113,2021-03-31,278,MG,Alagoa,3101300,city,252,9455.90994,1,2,0,0.0079,2665,False,False
202113,2021-03-31,278,MG,Albertina,3101409,city,166,5513.11857,2,6,0,0.0361,3011,False,False
202113,2021-03-31,342,MG,Além Paraíba,3101508,city,2213,6251.23584,58,97,0,0.0438,35401,False,False
202113,2021-03-31,366,MG,Alfenas,3101607,city,5085,6317.24104,77,112,0,0.022,80494,False,False
202113,2021-03-31,326,MG,Alfredo Vasconcelos,3101631,city,193,2764.6469,2,5,0,0.0259,6981,False,False
202113,2021-03-31,351,MG,Almenara,3101706,city,2893,6864.72249,0,28,0,0.0097,42143,False,False
202113,2021-03-31,358,MG,Alpercata,3101805,city,346,4653.03927,0,12,0,0.0347,7436,False,False
202113,2021-03-31,329,MG,Alpinópolis,3101904,city,644,3226.77623,30,11,1,0.0171,19958,False,False
202113,2021-03-31,337,MG,Alterosa,3102001,city,490,3375.35303,13,24,0,0.049,14517,False,False
202113,2021-03-31,305,MG,Alto Caparaó,3102050,city,299,5072.95555,6,7,0,0.0234,5894,False,False
202113,2021-03-31,333,MG,Alto Jequitibá,3153509,city,465,5601.73473,4,9,0,0.0194,8301,False,False
202113,2021-03-31,329,MG,Alto Rio Doce,3102100,city,245,2256.19302,0,20,0,0.0816,10859,False,False
202113,2021-03-31,318,MG,Alvarenga,3102209,city,335,8714.88033,0,3,0,0.009,3844,False,False
202113,2021-03-31,300,MG,Alvinópolis,3102308,city,412,2716.06566,10,6,1,0.0146,15169,False,False
202113,2021-03-31,294,MG,Alvorada de Minas,3102407,city,192,5325.9362,3,1,0,0.0052,3605,False,False
202113,2021-03-31,303,MG,Amparo do Serra,3102506,city,96,2052.15904,0,3,0,0.0312,4678,False,False
202113,2021-03-31,322,MG,Andradas,3102605,city,2133,5152.67176,0,54,4,0.0253,41396,False,False
202113,2021-03-31,322,MG,Andrelândia,3102803,city,206,1687.69458,0,6,0,0.0291,12206,False,False
202113,2021-03-31,278,MG,Angelândia,3102852,city,80,934.90709,0,0,0,0.0,8557,False,False
202113,2021-03-31,302,MG,Antônio Carlos,3102902,city,373,3255.08334,16,6,0,0.0161,11459,False,False
202113,2021-03-31,302,MG,Antônio Dias,3103009,city,355,3827.49326,0,8,0,0.0225,9275,False,False
202113,2021-03-31,278,MG,Antônio Prado de Minas,3103108,city,148,9325.7719,1,4,0,0.027,1587,False,False
202113,2021-03-31,278,MG,Araçaí,3103207,city,49,2081.5633,0,0,0,0.0,2354,False,False
202113,2021-03-31,278,MG,Aracitaba,3103306,city,71,3448.27586,0,7,0,0.0986,2059,False,False
202113,2021-03-31,321,MG,Araçuaí,3103405,city,875,2383.41687,111,16,0,0.0183,36712,False,False
202113,2021-03-31,365,MG,Araguari,3103504,city,10246,8695.94738,63,284,10,0.0277,117825,False,False
202113,2021-03-31,315,MG,Arantina,3103603,city,66,2368.13778,0,2,0,0.0303,2787,False,False
202113,2021-03-31,278,MG,Araponga,3103702,city,278,3288.77322,20,3,0,0.0108,8453,False,False
202113,2021-03-31,310,MG,Araporã,3103751,city,1445,20848.36243,15,18,0,0.0125,6931,False,False
202113,2021-03-31,301,MG,Arapuá,3103801,city,95,3350.97002,0,1,0,0.0105,2835,False,False
202113,2021-03-31,278,MG,Araújos,3103900,city,493,5244.12297,0,4,0,0.0081,9401,False,False
202113,2021-03-31,352,MG,Araxá,3104007,city,7617,7096.34143,140,102,0,0.0134,107337,False,False
202113,2021-03-31,347,MG,Arceburgo,3104106,city,447,4107.32335,10,7,0,0.0157,10883,False,False
202113,2021-03-31,364,MG,Arcos,3104205,city,3668,9083.7048,34,45,3,0.0123,40380,False,False
202113,2021-03-31,278,MG,Areado,3104304,city,447,2944.47006,2,12,2,0.0268,15181,False,False
202113,2021-03-31,280,MG,Argirita,3104403,city,231,8542.89941,8,5,0,0.0216,2704,False,False
202113,2021-03-31,278,MG,Aricanduva,3104452,city,60,1138.736,0,0,0,0.0,5269,False,False
202113,2021-03-31,293,MG,Arinos,3104502,city,301,1685.14164,0,8,0,0.0266,17862,False,False
202113,2021-03-31,328,MG,Astolfo Dutra,3104601,city,910,6377.01472,14,13,0,0.0143,14270,False,False
202113,2021-03-31,288,MG,Ataléia,3104700,city,900,7098.9115,18,6,0,0.0067,12678,False,False
202113,2021-03-31,281,MG,Augusto de Lima,3104809,city,149,3071.53164,0,5,0,0.0336,4851,False,False
202113,2021-03-31,307,MG,Baependi,3104908,city,938,4885.67113,4,10,0,0.0107,19199,False,False
202113,2021-03-31,278,MG,Baldim,3105004,city,332,4254.7738,2,7,0,0.0211,7803,False,False
202113,2021-03-31,298,MG,Bambuí,3105103,city,811,3393.58942,4,7,0,0.0086,23898,False,False
202113,2021-03-31,285,MG,Bandeira,3105202,city,433,9085.18674,12,9,0,0.0208,4766,False,False
202113,2021-03-31,278,MG,Bandeira do Sul,3105301,city,135,2336.4486,3,5,0,0.037,5778,False,False
202113,2021-03-31,307,MG,Barão de Cocais,3105400,city,2621,7974.80679,81,34,0,0.013,32866,False,False
202113,2021-03-31,295,MG,Barão de Monte Alto,3105509,city,163,3044.45275,0,7,0,0.0429,5354,False,False
202113,2021-03-31,364,MG,Barbacena,3105608,city,4292,3105.55411,6,107,5,0.0249,138204,False,False
202113,2021-03-31,302,MG,Barra Longa,3105707,city,178,3549.35194,0,2,0,0.0112,5015,False,False
202113,2021-03-31,319,MG,Barroso,3105905,city,582,2785.08877,14,11,0,0.0189,20897,False,False
202113,2021-03-31,329,MG,Bela Vista de Minas,3106002,city,482,4696.94017,6,9,0,0.0187,10262,False,False
202113,2021-03-31,351,MG,Belmiro Braga,3106101,city,136,3970.80292,4,3,0,0.0221,3425,False,False
202113,2021-03-31,381,MG,Belo Horizonte,3106200,city,141219,5600.45273,1921,3205,39,0.0227,2521564,False,False
202113,2021-03-31,342,MG,Belo Oriente,3106309,city,1984,7349.78143,39,36,3,0.0181,26994,False,False
202113,2021-03-31,342,MG,Belo Vale,3106408,city,413,5350.43399,21,7,1,0.0169,7719,False,False
202113,2021-03-31,283,MG,Berilo,3106507,city,10,84.23181,0,0,0,0.0,11872,False,False
202113,2021-03-31,278,MG,Berizal,3106655,city,95,1994.12259,0,1,0,0.0105,4764,False,False
202113,2021-03-31,278,MG,Bertópolis,3106606,city,241,5231.16996,1,0,0,0.0,4607,False,False
202113,2021-03-31,374,MG,Betim,3106705,city,20601,4631.68639,309,630,24,0.0306,444784,False,False
202113,2021-03-31,278,MG,Bias Fortes,3106804,city,92,2763.59267,0,2,0,0.0217,3329,False,False
202113,2021-03-31,341,MG,Bicas,3106903,city,751,5160.09345,0,22,0,0.0293,14554,False,False
202113,2021-03-31,308,MG,Biquinhas,3107000,city,76,3042.43395,0,0,0,0.0,2498,False,False
202113,2021-03-31,371,MG,Boa Esperança,3107109,city,1976,4913.10077,59,50,4,0.0253,40219,False,False
202113,2021-03-31,312,MG,Bocaina de Minas,3107208,city,94,1847.12124,0,2,0,0.0213,5089,False,False
202113,2021-03-31,322,MG,Bocaiúva,3107307,city,1386,2757.87966,38,31,2,0.0224,50256,False,False
202113,2021-03-31,374,MG,Bom Despacho,3107406,city,2394,4691.5419,0,51,2,0.0213,51028,False,False
202113,2021-03-31,285,MG,Bom Jardim de Minas,3107505,city,203,3142.90138,10,1,0,0.0049,6459,False,False
202113,2021-03-31,278,MG,Bom Jesus da Penha,3107604,city,251,5914.23186,7,5,1,0.0199,4244,False,False
202113,2021-03-31,299,MG,Bom Jesus do Amparo,3107703,city,126,2054.45948,0,4,0,0.0317,6133,False,False
202113,2021-03-31,306,MG,Bom Jesus do Galho,3107802,city,410,2758.7135,6,11,0,0.0268,14862,False,False
202113,2021-03-31,337,MG,Bom Repouso,3107901,city,365,3463.98406,9,11,0,0.0301,10537,False,False
202113,2021-03-31,285,MG,Bom Sucesso,3108008,city,314,1783.38161,0,4,0,0.0127,17607,False,False
202113,2021-03-31,354,MG,Bonfim,3108107,city,269,3921.2828,11,6,0,0.0223,6860,False,False
202113,2021-03-31,314,MG,Bonfinópolis de Minas,3108206,city,310,5694.3424,0,10,0,0.0323,5444,False,False
202113,2021-03-31,278,MG,Bonito de Minas,3108255,city,38,334.24224,0,0,0,0.0,11369,False,False
202113,2021-03-31,357,MG,Borda da Mata,3108305,city,892,4547.772,9,26,1,0.0291,19614,False,False
202113,2021-03-31,359,MG,Botelhos,3108404,city,753,5037.12623,0,5,0,0.0066,14949,False,False
202113,2021-03-31,278,MG,Botumirim,3108503,city,140,2226.4631,5,2,0,0.0143,6288,False,False
202113,2021-03-31,284,MG,Brasilândia de Minas,3108552,city,718,4287.07905,6,9,0,0.0125,16748,False,False
202113,2021-03-31,343,MG,Brasília de Minas,3108602,city,642,1981.17574,8,5,0,0.0078,32405,False,False
202113,2021-03-31,281,MG,Brás Pires,3108701,city,111,2585.60447,0,5,0,0.045,4293,False,False
202113,2021-03-31,312,MG,Braúnas,3108800,city,131,2746.90711,0,5,1,0.0382,4769,False,False
202113,2021-03-31,329,MG,Brazópolis,3108909,city,561,3893.12977,4,20,0,0.0357,14410,False,False
202113,2021-03-31,333,MG,Brumadinho,3109006,city,2453,6032.0661,9,44,5,0.0179,40666,False,False
202113,2021-03-31,335,MG,Bueno Brandão,3109105,city,454,4130.65235,8,15,0,0.033,10991,False,False
202113,2021-03-31,306,MG,Buenópolis,3109204,city,225,2173.28311,10,6,0,0.0267,10353,False,False
202113,2021-03-31,313,MG,Bugre,3109253,city,332,8335.42556,4,10,0,0.0301,3983,False,False
202113,2021-03-31,301,MG,Buritis,3109303,city,943,3770.03958,29,16,1,0.017,25013,False,False
202113,2021-03-31,300,MG,Buritizeiro,3109402,city,736,2617.26112,29,17,1,0.0231,28121,False,False
202113,2021-03-31,287,MG,Cabeceira Grande,3109451,city,209,2990.84144,2,3,0,0.0144,6988,False,False
202113,2021-03-31,283,MG,Cabo Verde,3109501,city,298,2117.22913,6,5,0,0.0168,14075,False,False
202113,2021-03-31,279,MG,Cachoeira da Prata,3109600,city,192,5346.70008,0,3,0,0.0156,3591,False,False
202113,2021-03-31,321,MG,Cachoeira de Minas,3109709,city,458,3955.43657,4,5,0,0.0109,11579,False,False
202113,2021-03-31,313,MG,Cachoeira de Pajeú,3102704,city,293,3103.15611,0,6,0,0.0205,9442,False,False
202113,2021-03-31,319,MG,Cachoeira Dourada,3109808,city,126,4656.31929,0,2,0,0.0159,2706,False,False
202113,2021-03-31,340,MG,Caetanópolis,3109907,city,646,5498.34028,0,5,1,0.0077,11749,False,False
202113,2021-03-31,349,MG,Caeté,3110004,city,1208,2681.64362,0,34,0,0.0281,45047,False,False
202113,2021-03-31,300,MG,Caiana,3110103,city,107,1931.05938,0,2,0,0.0187,5541,False,False
202113,2021-03-31,325,MG,Cajuri,3110202,city,198,4982.38551,0,1,0,0.0051,3974,False,False
202113,2021-03-31,327,MG,Caldas,3110301,city,502,3452.30727,19,13,0,0.0259,14541,False,False
202113,2021-03-31,278,MG,Camacho,3110400,city,49,1707.91216,0,1,0,0.0204,2869,False,False
202113,2021-03-31,349,MG,Camanducaia,3110509,city,2130,9770.19403,0,35,0,0.0164,21801,False,False
202113,2021-03-31,360,MG,Cambuí,3110608,city,1851,6208.49265,55,29,1,0.0157,29814,False,False
202113,2021-03-31,355,MG,Cambuquira,3110707,city,300,2341.55479,0,8,0,0.0267,12812,False,False
202113,2021-03-31,282,MG,Campanário,3110806,city,139,3726.54155,4,1,0,0.0072,3730,False,False
202113,2021-03-31,324,MG,Campanha,3110905,city,924,5512.46868,10,21,0,0.0227,16762,False,False
202113,2021-03-31,324,MG,Campestre,3111002,city,696,3305.78512,14,10,1,0.0144,21054,False,False
202113,2021-03-31,320,MG,Campina Verde,3111101,city,507,2566.82868,0,21,1,0.0414,19752,False,False
202113,2021-03-31,278,MG,Campo Azul,3111150,city,192,5020.9205,18,0,0,0.0,3824,False,False
202113,2021-03-31,370,MG,Campo Belo,3111200,city,3323,6132.58037,181,74,3,0.0223,54186,False,False
202113,2021-03-31,278,MG,Campo do Meio,3111309,city,414,3553.34306,23,7,1,0.0169,11651,False,False
202113,2021-03-31,299,MG,Campo Florido,3111408,city,466,5635.50611,3,3,0,0.0064,8269,False,False
202113,2021-03-31,374,MG,Campos Altos,3111507,city,665,4272.95509,15,11,0,0.0165,15563,False,False
202113,2021-03-31,354,MG,Campos Gerais,3111606,city,791,2742.52826,12,13,0,0.0164,28842,False,False
202113,2021-03-31,278,MG,Canaã,3111705,city,137,3012.3131,1,1,0,0.0073,4548,False,False
202113,2021-03-31,310,MG,Canápolis,3111804,city,723,5925.74379,0,14,0,0.0194,12201,False,False
202113,2021-03-31,328,MG,Cana Verde,3111903,city,257,4594.20808,0,2,0,0.0078,5594,False,False
202113,2021-03-31,323,MG,Candeias,3112000,city,346,2324.01934,5,3,0,0.0087,14888,False,False
202113,2021-03-31,278,MG,Cantagalo,3112059,city,114,2504.94397,0,1,0,0.0088,4551,False,False
202113,2021-03-31,314,MG,Caparaó,3112109,city,290,5320.12475,0,3,0,0.0103,5451,False,False
202113,2021-03-31,297,MG,Capela Nova,3112208,city,88,1899.00734,0,2,0,0.0227,4634,False,False
202113,2021-03-31,327,MG,Capelinha,3112307,city,1311,3444.83275,8,16,0,0.0122,38057,False,False
202113,2021-03-31,308,MG,Capetinga,3112406,city,455,6603.77358,0,5,0,0.011,6890,False,False
202113,2021-03-31,310,MG,Capim Branco,3112505,city,376,3826.58254,13,5,0,0.0133,9826,False,False
202113,2021-03-31,331,MG,Capinópolis,3112604,city,1496,9215.2273,5,27,0,0.018,16234,False,False
202113,2021-03-31,278,MG,Capitão Andrade,3112653,city,229,4153.06493,8,13,1,0.0568,5514,False,False
202113,2021-03-31,311,MG,Capitão Enéas,3112703,city,371,2422.77803,0,6,0,0.0162,15313,False,False
202113,2021-03-31,365,MG,Capitólio,3112802,city,611,7052.98395,8,18,0,0.0295,8663,False,False
202113,2021-03-31,278,MG,Caputira,3112901,city,438,4705.62957,0,10,0,0.0228,9308,False,False
202113,2021-03-31,300,MG,Caraí,3113008,city,695,2922.62405,11,12,0,0.0173,23780,False,False
202113,2021-03-31,305,MG,Caranaíba,3113107,city,82,2590.01895,1,4,0,0.0488,3166,False,False
202113,2021-03-31,329,MG,Carandaí,3113206,city,879,3424.36402,23,17,1,0.0193,25669,False,False
202113,2021-03-31,358,MG,Carangola,3113305,city,2101,6364.54515,20,48,0,0.0228,33011,False,False
202113,2021-03-31,333,MG,Caratinga,3113404,city,6063,6547.30408,108,170,0,0.028,92603,False,False
202113,2021-03-31,310,MG,Carbonita,3113503,city,93,987.89038,0,1,1,0.0108,9414,False,False
202113,2021-03-31,321,MG,Careaçu,3113602,city,321,4726.14841,11,6,0,0.0187,6792,False,False
202113,2021-03-31,347,MG,Carlos Chagas,3113701,city,1679,8991.11064,39,17,1,0.0101,18674,False,False
202113,2021-03-31,278,MG,Carmésia,3113800,city,69,2607.70975,0,0,0,0.0,2646,False,False
202113,2021-03-31,362,MG,Carmo da Cachoeira,3113909,city,207,1699.22837,4,3,0,0.0145,12182,False,False
202113,2021-03-31,328,MG,Carmo da Mata,3114006,city,320,2779.94961,0,4,0,0.0125,11511,False,False
202113,2021-03-31,302,MG,Carmo de Minas,3114105,city,413,2763.09627,7,7,0,0.0169,14947,False,False
202113,2021-03-31,370,MG,Carmo do Cajuru,3114204,city,450,1982.99035,0,12,0,0.0267,22693,False,False
202113,2021-03-31,323,MG,Carmo do Paranaíba,3114303,city,1712,5643.832,0,62,1,0.0362,30334,False,False
